original_id,link_url,user_nickname,original_message_id,subject,message_time,category,domain,status,location,target_object,content,reply_id,reply_nickname,reply_organization,reply_time,reply_content,satisfaction,solution_score,attitude_score,speed_score,wuhan_gid,district_name
3403,http://liuyan.people.com.cn/threads/content?tid=18489663,18********5,18489663,公司无故克扣工资不发,2023/7/22 10:31,投诉/求助,企业,已办理,湖北省,湖北省洪山区委书记,本人2023年5月24正式入职湖北**策划有限公司，2023年7月4离职，7月20号公司给我少发505元工资，我立即找到两位公司负责人，并询问了少发的原因，我把少发部分的提成工资证明发给他们，现在互相推诿不回消息也不补发工资。,6375783,18*********,湖北省武汉市洪山区委书记,2023/7/24 9:42,网友您好，经核实，您反映的问题不在我区管辖范围，建议您向当地的有关部门反映处理。祝生活愉快，问题早日得以解决！,,,,,5,洪山区
3405,http://liuyan.people.com.cn/threads/content?tid=17163090,13********5,17163090,拖欠工资,2023/1/16 12:54,投诉/求助,就业,已办理,湖北省 宜昌市,湖北省洪山区委书记,本人22.12.4号入职武汉瑞**润有限公司12.28日因觉得不适合这个工作提出离职离职公司同意办理离职并且说明不需要去公司办理23年1.15发放工资的之前我发信息询问工资多少何时发放公司表明15号只会发放在职员工薪资离职员工薪资次月隔月发放也就是2.15但当时我已经离职20多天并且该交接的已经完成清楚薪资发放方式并没有提前告知这些都有证据证明人事表明跟公司沟通但我之后发信息便不回复。,6144194,18*********,湖北省武汉市洪山区委书记,2023/3/23 16:55,网友您好！您反映的问题需要具体的佐证材料进行核实，您可尽快到洪山区劳动保障监察大队（洪山区珞狮路198号，咨询电话87397095）提供相关佐证材料、完善立案手续，以便劳动保障部门按照法定程序依法依规调查处理，解决您的诉求。祝您的诉求早日得到解决！,,,,,5,洪山区
3406,http://liuyan.people.com.cn/threads/content?tid=17459876,17********5,17459876,拖欠工资,2023/3/1 14:22,投诉/求助,企业,已办理,湖北省,湖北省洪山区委书记,本人2月15号门店面试，2月16号过去上班，试用期3天，一天50，3天过后150一天，上到2月21号晚上9下班后，和店长说明离职，店长看到消息故意不回复，并发来工作相关问题，这边回答后，又明确再次告知离职，店长再次故意不回复消息，直到昨天本人微信问工资情况，才回复，却借口推脱责任，乱扣工资，不发工资，而且并语言威胁让我随便去投诉，不可能有用，这边请求领导帮忙处理此事，,6144164,18*********,湖北省武汉市洪山区委书记,2023/3/23 16:52,网友您好！您反映的问题需要具体的佐证材料进行核实，您可尽快到洪山区劳动保障监察大队（洪山区珞狮路198号，咨询电话87397095）提供相关佐证材料、完善立案手续，以便劳动保障部门按照法定程序依法依规调查处理，解决您的诉求。祝您的诉求早日得到解决！,,,,,5,洪山区
3408,http://liuyan.people.com.cn/threads/content?tid=18337651,15********0,18337651,克扣工资,2023/7/1 6:03,投诉/求助,企业,已办理,湖北省,湖北省洪山区委书记,本人5.5.正式入职光谷软件园a7-8楼江苏汇通金*公司，5.27日主动跟主管报备6月底干完离职（附有微信聊天记录）6.30准备签离职时主管说忘记报备不仅自己保护绩效不能拿到，还必须要我强制继续干到7.5才能发6月的工资，如果不上到7.5，要算我旷工3天，6月的绩效清零，意味着我6月干的一整月不仅绩效拿不到还只能拿底薪，我作为员工做到了自己该做的所有流程，但因为主管的疏失导致自己的工资被克扣，是不能理解的！也恳请有关部门能为我讨回公道拿回本属于自己的6月一整月包含的保护绩效工资！谢谢,6363153,18*********,湖北省武汉市洪山区委书记,2023/7/17 15:57,网友您好：经核实，您反映的问题属于东湖新技术开发区管辖，建议您向当地有关部门反映处理。祝您生活愉快，问题早日得以解决！,,,,,5,洪山区
3409,http://liuyan.people.com.cn/threads/content?tid=18430295,18********3,18430295,试用期不发工资,2023/7/14 12:40,投诉/求助,就业,已办理,湖北省,湖北省洪山区委书记,本人七月12号到13号在武汉效***教育咨询有限公司上班培训期七天。签了培训期协议一天八十上了两天跟我说没有工资。说我没有跟主管说离职没有办离职手续。,6367751,18*********,湖北省武汉市洪山区委书记,2023/7/19 11:06,网友您好，就您所反映的问题，现回告如下：经核实，您与武汉****教育咨询有限公司签了培训期协议，培训期七天，约定培训期一天80元工资，2023年7月12日-13日您参加了培训，但公司以您未跟主管报备未办理离职手续为由，不予发放您2天的培训期工资。因您不能提供****教育公司的联系方式，导致无法开展协调工作，依据《劳动保障监察条例》第九条第二款相关规定，您可携带身份证件和相关证据材料前往劳动保障监察大队（位于：武汉市洪山区珞狮路198号）反映问题，咨询电话：027-87397095，以便进一步维权。,,,,,5,洪山区
3411,http://liuyan.people.com.cn/threads/content?tid=18839647,15********4,18839647,传媒公司拖欠工资,2023/9/7 16:40,投诉/求助,就业,已办理,湖北省 武汉市,湖北省洪山区委书记,本人上上个月入职中*传媒公司，在职8天，人事发放工资条总1285.24工资，本应上个月20号发放，结果没有按时到账。到现在也没有明确答复什么时候发放。而且人事那边声称都没发，本人本月询问了在职的同事，同事表明已经在上个月正常发薪日，也就是20号发放。说明公司拖欠已离职人员工资。希望能彻查中*传媒公司，尽快发放离职员工公司。,6484133,18*********,湖北省武汉市洪山区委书记,2023/9/8 17:43,网友，您好！经核实，您反映的问题事发地属东湖新技术开发区管辖，不在我区管辖范围。由于此系统没有网上转办功能，建议您向东湖新技术开发区有关部门或武汉市长热线：027-12345反映处理。祝生活愉快，问题早日得以解决！,,,,,5,洪山区
3415,http://liuyan.people.com.cn/threads/content?tid=18295100,18********8,18295100,求助,2023/6/25 18:34,投诉/求助,城建,已办理,湖北省 武汉市,湖北省洪山区委书记,本人为武汉市东湖高新区高新二路佳源花都49栋3单元*05业主。2020年接到6月发现*06业主将大门前移，侵占过道，遂要求停止施工恢复原状，后面就没有音讯了。希望有关部门依法执法，尽快处理此事，谢谢领导！,6320421,18*********,湖北省武汉市洪山区委书记,2023/6/27 15:06,网友您好：经核实，您反映的问题属于东湖新技术开发区管辖，建议您向当地有关部门反映处理。祝您生活愉快，问题早日得以解决！,不满意,2,2,2,5,洪山区
3416,http://liuyan.people.com.cn/threads/content?tid=19548924,13********2,19548924,翰林尚苑精装新房漏水问题迟迟无法解决,2023/12/25 15:27,投诉/求助,城建,待回复,湖北省 武汉市,湖北省洪山区委书记,本人为洪山区文化大道翰林尚苑6栋业主，于2022年3月收房，2022年8月底入住。2023年10月28日发现主卧卫生间吊顶滴水，反馈物业后，维保一直未处理，通过多次12345市民热线投诉，维保才在11月初将漏水点打胶，未做任何其他处理并谎称已经修好。11月8日发现新增水渍，外墙也印湿大片且发霉，维保却一直以正常现象/潮气为由不予处理。本人通过领导留言板留言后，职能部门进行督办，维保才去楼上找到一个漏水点进行修复。然后在我家天花板打洞，将积水放空，一年多的积水，放水就放了半个多小时，又从我家注入一些据称是防水的物质，并让楼上停用水一周。楼上停用后，原水印开始消退。维保要求恢复吊顶我没同意。楼上恢复用水后3周左右的时间，即12月12日发现本来已经干了的天花板再次出现水渍，反馈维保后，维保以墙体吸水为由不予处置。12月24日外墙再次印湿，维保依然以墙体吸水为由不予处置。在整个过程中，维保处置非常不当，既不积极寻找漏水点，又多次以潮气、二次排水、墙体吸水等理由糊弄业主，不对漏水问题进行处理。要求维保找到全部漏水点，不能光说已经找到漏水点了，现在明显还在漏水，肯定还有漏水点未找到。要求维保必须重做楼上的防水层，多次印湿下墙，说明楼上防水层已失效，必须重做，不能以精装的时候做过防水层为由不做。,,,,,,,,,,5,洪山区
3419,http://liuyan.people.com.cn/threads/content?tid=18031727,18********6,18031727,学籍查询不到，近两三年无法解决,2023/5/18 9:33,投诉/求助,教育,已办理,山西省 长治市,湖北省洪山区委书记,本人于2014年在湖北***大学医学检验专业业余学习，于2016年7月1日顺利毕业，因按时拿到毕业证和学籍档案后，便不在意此事。近年因为工作变动需要学籍证明，查询学信网后，查不到信息，后多方打探，是入学照片和毕业证不符（对此事毫不知情，因离学校太远，缴纳学费后并没有关注）。给学校打电话，老师推脱说无法解决，查询网络发现全国各所大学都有此情况，但他们学校都积极配合，重新递交证明后皆予通过，湖北***大学招生办老师一直说无法解决，没能给一个合理的解释，无奈之下，特来此求助。,6261309,18*********,湖北省武汉市洪山区委书记,2023/5/26 16:28,网友您好！经核实，您反映的是学信网无法查询学籍问题。湖北省中医学院调查了解，无法查询的原因为学信网系统内“录取照片与毕业照片非同一人”。根据省教育厅的相关规定，此类情况录取照片不允许更改。学校和我区相关工作人员先后电话向您进行政策解释。感谢您的理解和支持。,,,,,5,洪山区
3420,http://liuyan.people.com.cn/threads/content?tid=19269147,13********7,19269147,公司拖欠工资,2023/11/15 19:18,投诉/求助,企业,已办理,湖北省 恩施州,湖北省洪山区委书记,"本人于2015年月至2023年5月在武汉市孟*公司单位从事设计师工作，自2023年03月开始拖欠工资,目前拖欠本人2023年3月至2023年5月的工资,共计16500元。",6670815,18*********,湖北省武汉市洪山区委书记,2023/11/27 16:53,网友，您好！关于您反映的问题，依据《劳动保障监察条例》第九条第二款“劳动者认为用人单位侵犯其劳动保障合法权益的，有权向劳动保障行政部门投诉”的规定，您需携带身份证件和相关证据材料前往区劳动保障监察大队（地址位于珞狮路198号）反映问题，以便立案进一步维护您的合法权益。如有疑问，您可拨打电话027-87397095进行咨询。祝您生活愉快，问题早日得以解决！,,,,,5,洪山区
